split,method,tag,lr,eff_b,mb,ga,alpha,beta,delta,gamma,epoch,checkpoint,checkpoint_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,summary_path,eval_path
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-75,75,2.734462451060329e-12,0.5586065234311643,0.8039091223478317,0.12427767651567162,0.6130097120478976,0.5999202620758703,0.41805999585391035,0.5641908545459885,0.09451312400214715,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-75/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-100,100,6.834081702543897e-09,0.5736538694470416,0.7976097245514393,0.1193370779400084,0.6380828900620173,0.6279204555075456,0.39385473240856084,0.5878939450758544,0.11518047503539944,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-100/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-125,125,3.647961791830168e-11,0.5803339578598679,0.7993733650445938,0.12123979729689865,0.6242956773864679,0.618143899402146,0.41900916097079494,0.5683140599835212,0.12002737672560124,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-125/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-150,150,4.360395687512671e-09,0.5840503837254235,0.800087722837925,0.12073151190957919,0.6354183867216697,0.6197732517536397,0.4142059487803776,0.5614646944927382,0.12364077071206714,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-150/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-175,175,1.0973970510505411e-09,0.5806830142852974,0.8035809826850892,0.11967486434836944,0.6284337351802914,0.5969251814192931,0.41824233996539717,0.5421488118182266,0.11905509186596522,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-175/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-200,200,4.360395687512671e-09,0.5842390943290227,0.8043825651705265,0.11775220936361898,0.6231149049176303,0.5959472859267875,0.42341788635225575,0.5428473748496679,0.12317171142234562,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-200/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-225,225,1.7473118094396964e-09,0.5869203178971556,0.8061645430326462,0.12065321492481139,0.6238617983236788,0.5956210431074458,0.4256233843400344,0.5448382941421904,0.12351144066573866,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-225/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,0,0.125,10,checkpoint-250,250,1.0973970510505411e-09,0.5881001577932566,0.8061240047216416,0.12158425659757718,0.6229680177768078,0.5954399275546841,0.4272626301859496,0.5470943811103586,0.12424602823104432,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-250/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-25,25,1.730834713171486e-15,0.5710196895940732,0.8995914237201214,0.3280138503164578,0.590957825194622,0.5615267596947059,0.40971550998825895,0.5615489044108508,-0.04278294742421457,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-25/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-50,50,1.3711905167668337e-07,0.5527812662471856,0.7964595174789428,0.11677800545219409,0.6362860845316793,0.5893338683913801,0.38938350620614026,0.5816905974464811,0.09616264190066881,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-50/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-75,75,2.5496506594547965e-08,0.5601248268940139,0.774505480080843,0.10560702599516901,0.6519144999201458,0.6017624216287765,0.40217374870441297,0.5840926803758192,0.12006859935251446,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-75/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-100,100,4.455792684961036e-06,0.5801629134717579,0.7703288887441159,0.09822846305585844,0.6646510948909237,0.6519110123162788,0.3789639972739984,0.6219993415804833,0.14588869336445565,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-100/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-125,125,5.974773347845895e-08,0.5780228293336341,0.7721842357516289,0.10147201502058262,0.6512431194780599,0.6251251198567895,0.40691462533679534,0.5868194006935907,0.14119476369526182,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-125/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-150,150,6.392505006995772e-06,0.5884643093326672,0.7760041686892509,0.10384682162448992,0.6589359330254548,0.6344017323894074,0.40596858102565564,0.5799192399858099,0.14854520668080382,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-150/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-175,175,2.1316067663008397e-06,0.5983105781982019,0.776784151494503,0.09958361592015696,0.653167230545716,0.6365176982234472,0.418265462903138,0.5808899425902975,0.16012882609763823,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-175/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-200,200,6.392505006995772e-06,0.6030999734871902,0.7761906333267689,0.0998066028962084,0.6520364931584736,0.6295496613081327,0.4225205507308106,0.5768664705460482,0.16510774788070862,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-200/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-225,225,4.455792684961036e-06,0.6057329970290557,0.7771988040208817,0.09936916093278851,0.6531682272811682,0.6271312807954389,0.42554177488928474,0.5777878856917746,0.16745347034490551,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-225/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,0,0.25,10,checkpoint-250,250,3.089852009867272e-06,0.6069847157720866,0.777055075764656,0.09865362613137642,0.6525096977001806,0.6272610107133789,0.4263678233631974,0.5784213968202648,0.16913345467608026,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-250/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-25,25,4.640299916950861e-12,0.5639518412340729,0.8796026965975762,0.2736852635382423,0.6060651342696453,0.5537943441991936,0.40850280865341704,0.5475751430257035,-0.012692138829196009,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-25/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-50,50,0.09352461409425458,0.559267293742697,0.6461065420135855,0.0626948885930343,0.6691708939447578,0.623299244596666,0.38846936115018293,0.5920514307890259,0.2983911925336417,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-50/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-75,75,0.18096072488295206,0.5721188435201303,0.6349179791100323,0.06311040309971369,0.6646192219613047,0.6166756646011196,0.4245600492117822,0.5858092817841869,0.4040653772982094,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-75/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-100,100,0.019594795142993927,0.5801988164536612,0.6284893878921867,0.06737779337979222,0.6695325398709948,0.6374513414139824,0.39140204255769206,0.6073480214179668,0.2518600209606657,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-100/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-125,125,0.019594795142993927,0.5777366181716436,0.6345275102555752,0.06838863445935624,0.6663441917199262,0.6186833609450423,0.41296147746306316,0.5798167093274416,0.24587334095717175,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-125/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-150,150,0.010032513978788836,0.5904980393949865,0.6361094691418111,0.06865612215521351,0.659004334164739,0.6321551825314133,0.4184300174982943,0.5770901323630023,0.24814775772526296,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-150/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-175,175,0.02424717195471133,0.5935805415321996,0.6429311620071531,0.0712611259951967,0.6605090277241612,0.6244987875954198,0.4262105600595977,0.5633510033787068,0.2607315694857361,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-175/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-200,200,0.02424717195471133,0.5976790295323454,0.6408948721736669,0.06935260476028658,0.655078478998924,0.6195394768647882,0.43031848616942303,0.5608860216256576,0.26680246302008004,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-200/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-225,225,0.01260422744087484,0.601236516997265,0.6391792719624937,0.0698323056997606,0.6519112665459265,0.6193021349130773,0.4339540041602605,0.5612041812742569,0.2593349556070127,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-225/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10,6e-5,16,8,2,1.0,4.5,1,0.125,10,checkpoint-250,250,0.00794521285574355,0.6010652132483347,0.6391064245067537,0.0695795238346339,0.6511997424092135,0.6195695800137588,0.4345710062470639,0.5607547794236662,0.25466745193338447,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-250/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-25,25,4.455792684961036e-06,0.5552185064721201,0.792836170643568,0.14491268778088873,0.6220774206926226,0.5459738151630715,0.4222235666618572,0.5614065892760495,0.08634853305257667,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-25/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-50,50,2.5720789009736948e-05,0.5840981553709952,0.555413068830967,0.05080769635710126,0.6526445035881698,0.6922328016242019,0.38439726551420506,0.6375906734441965,0.28101349356597083,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-50/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-75,75,0.010032513978788836,0.5812725788323552,0.5759238936379552,0.05380941657969866,0.6625496073636463,0.6474110373625893,0.41525509952140033,0.5955203686741085,0.2764384377023171,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-75/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-100,100,0.001024214776236788,0.5793010382313476,0.5883991863206028,0.056192488877838793,0.6649564222584025,0.6364819114928048,0.4035376328468413,0.5935160766336469,0.2580294154083636,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-100/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-125,125,0.01260422744087484,0.5880899015215052,0.5994535902142525,0.06417419456878055,0.6623911169890562,0.6253724116420011,0.4124072177334463,0.6001871689157806,0.2688802365708635,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-125/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-150,150,0.001024214776236788,0.6045698603024351,0.5944352883845567,0.06280748919084025,0.6579027170180587,0.6439904399657626,0.41926345354486555,0.611479710165343,0.27697268629097344,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-150/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-175,175,0.0004368337391825136,0.6126610594536409,0.6016969663649797,0.06477781719490502,0.6552037090799273,0.6468482480742628,0.4270363919473529,0.6017108571007413,0.279860501412881,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-175/evals/TOFU_EVAL.json
forget10,SimNPO,lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,6e-5,16,8,2,1.0,4.5,1,0.25,10,checkpoint-200,200,0.0004368337391825136,0.6162274242487646,0.5952020497620105,0.060565668021924875,0.649031154939739,0.6417070858554529,0.4304992712940128,0.5951023711736297,0.2887803990959794,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-200/evals/TOFU_EVAL.json
