split,lr,eff_b,mb,ga,epoch,checkpoint,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,path
forget05,2e-5,16,4,4,10,checkpoint-120,1.8266119303942767e-05,0.6020047983045244,0.7766465759277343,0.11554948510558959,0.6303499767360504,0.6075386752016939,0.45241354427204444,0.554240252225694,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-13,2.9623487356936016e-13,0.6278853609444818,0.9649218991398811,0.6048363913768702,0.5489865937055864,0.6295987692052232,0.4526288792372477,0.5692784622214242,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-26,9.594235055800515e-10,0.5422202163364156,0.8687031364440918,0.23221087754482198,0.5991357395183211,0.6013335723876507,0.4375522128903583,0.547163785761053,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-39,1.3921047931216453e-06,0.5391382068113165,0.7991447576880455,0.14475042141112124,0.6272333653282658,0.6060239201842819,0.436721785063409,0.5475258607130026,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-52,8.056669472003223e-07,0.5586937315735898,0.7926675635576248,0.13731187343304707,0.6321637371718859,0.5927140672296881,0.44121651262469475,0.5420484415922949,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-65,4.024806511439489e-06,0.5690535199890153,0.7933445310592652,0.1292917457918353,0.6400339758231817,0.5777321260777053,0.44230333892893653,0.5386842071400461,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-78,6.734842895808746e-06,0.5830245959176314,0.7912048280239106,0.12497244203557606,0.6382414969646658,0.584630414228291,0.44689371171453823,0.5434333322512925,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json
forget05,2e-5,16,4,4,10,checkpoint-91,6.734842895808746e-06,0.5951592763256766,0.7799206888675689,0.11580752306925504,0.630386625768063,0.5994279514407994,0.45128934666677767,0.5517823236955499,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-14,5.951062636424447e-11,0.5734008818989754,0.9017644783854485,0.30702967778925394,0.5821092048537614,0.6104765875885554,0.4414729277590634,0.5492668577628556,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-14/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-21,2.6127403909667314e-07,0.5422176859941883,0.8336187168955803,0.19911739875537252,0.6108790632568,0.5907874112945665,0.4370722730121945,0.5326586785562989,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-21/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-28,2.3797467071606504e-06,0.5453058595468384,0.8051093250513077,0.16369721025048498,0.6219148571670197,0.58625999203969,0.44262958741293945,0.5283314730455294,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-28/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-35,2.3797467071606504e-06,0.5561789292580123,0.799587362408638,0.1563636281149753,0.6265932511837352,0.5869803930687564,0.44884135452381413,0.526679086116263,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-35/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-42,1.8266119303942767e-05,0.5570028451615096,0.7950891891121864,0.1540753116810286,0.62707843176452,0.582741444870964,0.4474793823711674,0.5248927165884506,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-42/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-49,2.3797467071606504e-06,0.5629809263052651,0.793884644806385,0.15258648168193728,0.6322131237075527,0.5856887193419024,0.4513540587613201,0.52697098824105,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-49/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-56,4.024806511439489e-06,0.5644751808350026,0.7923575443029404,0.1524145796459223,0.6312004875731423,0.5847559432387403,0.4526871980807319,0.5238064585369989,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-56/evals/TOFU_SUMMARY.json
forget05,2e-5,32,8,4,10,checkpoint-60,6.734842895808746e-06,0.5649903638163997,0.7931302365660667,0.15283209318349372,0.6320471372665256,0.585724863302821,0.45286124384543663,0.5265479562156712,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-60/evals/TOFU_SUMMARY.json
