method,split,tag,lr,eff_b,mb,ga,epochs,checkpoint,ckpt_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,is_config_best,is_split_best,is_global_top30,summary_path,eval_path
NPO,forget05,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-125,125,0.0220923622208589,0.5332119309616636,0.4675099998153746,0.04629540169728516,0.669525871196793,,,,0.2984015924261926,False,False,False,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-125/evals/TOFU_EVAL.json
NPO,forget05,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-150,150,0.008539483949831865,0.5450320715583356,0.4558824328519404,0.0443655660222764,0.6721383793659237,,,,0.303447556071059,False,False,False,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget05,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-175,175,0.0297148244707607,0.5546637160998705,0.4656342631392181,0.046327462060152834,0.6768704119433473,,,,0.32839767797094577,False,False,False,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-175/evals/TOFU_EVAL.json
NPO,forget05,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-200,200,0.0297148244707607,0.5609471332980384,0.46312329785898326,0.04713708765432387,0.6750500278399534,,,,0.3355317650121455,True,False,False,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget05,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-225,225,0.016258459276759563,0.5658044781243317,0.4602435381151736,0.047771553352309454,0.6736383689756564,,,,0.32805539166734976,False,False,False,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-225/evals/TOFU_EVAL.json
NPO,forget05,lr5e-5_b8_mb4_ga2_e10,5e-5,8,4,2,10,checkpoint-250,250,0.016258459276759563,0.5661595989001461,0.4611986936070025,0.047967631783682005,0.672957319140649,,,,0.32783489548156336,False,False,False,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-25,25,0.6405071979325999,0.4789018385613594,0.6001816423377022,0.053476855141737695,0.7068648833822112,,,,0.7925797877542393,True,True,True,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-50,50,2.7675164465641644e-09,0.4171787167339357,0.358565663122572,0.03762853549410131,0.7440483548228854,,,,0.21908162019311547,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-75,75,3.596289960343452e-05,0.4139018140095385,0.37223671411862597,0.039304632605447504,0.709234776598856,,,,0.20816710354710521,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-100,100,2.1316067663008397e-06,0.4088664845940792,0.347236259682104,0.03771963546782644,0.721022023397114,,,,0.21639066862588033,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-125,125,0.004907932356726081,0.4436464359667849,0.48712274490855634,0.04647491879933214,0.6963171381792372,,,,0.18175553646956674,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-150,150,0.0017621899205092087,0.4491880153804685,0.45549253388307986,0.039984682859123336,0.7019298778481218,,,,0.2032115969298761,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-175,175,0.00794521285574355,0.4508067402029292,0.4559874165058136,0.04177024337403673,0.6987384942051438,,,,0.20987312311874762,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-200,200,0.0017621899205092087,0.4721956113930381,0.44828465356025843,0.04143087445941774,0.6999191104420979,,,,0.22910003730370923,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-225,225,0.003828187263300835,0.47519085964991803,0.4400534394523129,0.04136821210801618,0.6976603426443336,,,,0.2383082211330543,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b16_mb4_ga4_e10,1e-4,16,4,4,10,checkpoint-250,250,0.00794521285574355,0.4784149306410363,0.44090451098047195,0.04142379287026664,0.6968159033639787,,,,0.24519599157141053,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-13,13,0.04457247091405896,0.4346822886339962,0.6438207551091909,0.052286426056862595,0.7298091719482277,,,,0.13120116896502843,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-26,26,5.0026003627463854e-05,0.4806387044620564,0.5250119410082698,0.04708772319760667,0.6879687008228046,,,,0.19463889836274567,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-39,39,0.0003254839625295495,0.4728744952004341,0.5121245475299656,0.04566393720255766,0.6892809235865396,,,,0.19430573679670204,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-52,52,2.5720789009736948e-05,0.4818925091663418,0.5212880962528288,0.04876107614628289,0.6968618502411542,,,,0.1968936437557957,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-65,65,0.0017621899205092087,0.4876756712207632,0.527928930465132,0.05198268147147579,0.6821759564952256,,,,0.19948205517296852,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-78,78,0.01260422744087484,0.49784252323031564,0.5481051945500076,0.0517923345305584,0.674594184800386,,,,0.21049798613090748,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-91,91,0.00794521285574355,0.5059240332686425,0.5474092415906489,0.05393671642389401,0.6756234371952015,,,,0.21319626711711467,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-104,104,0.003828187263300835,0.5077590172014267,0.5456382225546986,0.05299654554739861,0.6719267010973451,,,,0.21226982041367887,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-117,117,0.004907932356726081,0.5069439824812549,0.5445679812971502,0.05281641778738045,0.6716966317184392,,,,0.21315971529571565,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b32_mb8_ga4_e10,1e-4,32,8,4,10,checkpoint-120,120,0.004907932356726081,0.5072957400062491,0.5444261210085825,0.05283684262398175,0.6714700879812583,,,,0.21357219054669305,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-50,50,0.0005832940307390987,0.44498659346526825,0.5161705352598801,0.0517573954954718,0.7151602467342897,,,,0.16160592211833139,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-100,100,6.923241573443553e-05,0.36536232882203873,0.46620257494039835,0.04387263594465219,0.7379523178235697,,,,0.11039395579524788,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-150,150,0.010032513978788836,0.38124261630981005,0.48591956038028,0.04454280704604107,0.7251537012778713,,,,0.12604394657543835,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-200,200,0.0005832940307390987,0.36062336038583287,0.47469844384584575,0.046167462360929175,0.7281972030457164,,,,0.1007737013131845,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-250,250,0.00794521285574355,0.3729212519908584,0.4907147234166041,0.0460949245349694,0.7178783467662734,,,,0.11246164087081523,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-300,300,0.006260402267679663,0.3682588644902851,0.49035501760430633,0.04654599507099552,0.7111843685284768,,,,0.10606876042031384,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-350,350,0.06521994354498474,0.4030680145500166,0.4924336952948943,0.04636885642091668,0.7063808140295467,,,,0.19888668223709585,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-400,400,0.15461291961180293,0.4274755709389771,0.4936245064903051,0.046122008322902544,0.7006521207770063,,,,0.3122152331441762,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-450,450,0.15461291961180293,0.43424151383924764,0.4912896298384294,0.04726804994310113,0.698900044513678,,,,0.3195755935602853,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_EVAL.json
NPO,forget10,lr1e-4_b8_mb4_ga2_e10,1e-4,8,4,2,10,checkpoint-500,500,0.18096072488295206,0.4358629669672941,0.49126711134798823,0.047747823420288625,0.6970786939009423,,,,0.34731622446610766,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-25,25,4.059470396507229e-26,0.6299387105502458,0.9925607451796532,0.9002641992988427,0.5304211027870263,,,,-0.3164737616890022,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-50,50,1.876936326891253e-22,0.5596682508657459,0.9692630434036255,0.5743675557785263,0.5660327674683687,,,,-0.21214704872532997,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-75,75,8.513756583610105e-19,0.5216427440408992,0.9268349635601044,0.33744572770370695,0.5875520583842735,,,,-0.11049760159100652,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-100,100,1.6558004532094654e-18,0.5121731775713554,0.9189101669192314,0.31685950405979524,0.5911676277349636,,,,-0.10571165791815795,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-125,125,4.2392996435511593e-17,0.519263508285286,0.9148130729794502,0.3067775442259602,0.5929840736708192,,,,-0.09153180031741923,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-150,150,2.776495661774257e-16,0.5310131576979586,0.9101312084496022,0.29871460556871504,0.5977393715491854,,,,-0.07340974931119962,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-175,175,1.4921665744660114e-16,0.5287315472350611,0.9090747620165348,0.29166063753737603,0.5970825087412286,,,,-0.0716361525418942,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-200,200,1.4921665744660114e-16,0.5308406745227193,0.9088844126462936,0.28773455305690965,0.5987768380370759,,,,-0.06746880832888219,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-225,225,2.776495661774257e-16,0.5323520097537673,0.9088548064231873,0.2850682434129031,0.5973584121067926,,,,-0.06460951516427757,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b16_mb4_ga4_e10,1e-5,16,4,4,10,checkpoint-250,250,9.456104707095184e-16,0.5329433904892941,0.9089755293726921,0.28664988076737186,0.5978539011271582,,,,-0.06486931458073691,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-13,13,1.9834474538770552e-25,0.6300701891040577,0.992780441492796,0.9037163625311555,0.5278884319080316,,,,-0.3181782129079181,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-26,26,4.416671697087842e-24,0.6237750984881014,0.9745903968811035,0.6694959351302284,0.5516772868906734,,,,-0.19826806751756454,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-39,39,3.9054713571083378e-22,0.5721550327889455,0.9626775206625462,0.5482332485361135,0.5660881912609375,,,,-0.18330035181038434,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-52,52,1.3990395281788573e-20,0.5400018256757191,0.9467248094081878,0.429047774298048,0.5796828866350752,,,,-0.14788446617739884,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_EVAL.json
